"station_code","tau_mk","p_valor_mk","slope_sen","p_valor_sen","ponto_mudanca","p_valor_pettitt","n_anomalias","n_extremos","tendencia"
"14558000",0.46037295460701,0,1.95535472817505,0.00991521387571719,76,0.00364175372660892,8,0,"Positiva"
"14620000",0.359477430582047,0,8.60593800792304,0.00896680708411391,88,0.00146501444607175,9,0,"Positiva"
"14650000",0.176840364933014,0.00105738639831543,0.660548667947467,0.0325387316194541,112,3.5296952267422e-05,5,0,"Positiva"
"14680001",0.112476713955402,0.0250582695007324,0.370680082790931,0.255557877510029,124,0.00348074314873981,6,0,"Positiva"
"14690000",0.0926132798194885,0.0650942325592041,0.386648659221885,0.435008325421312,124,0.0167530096891247,8,0,"Não significativa"
"14710000",0.0466790795326233,0.352832317352295,1.76176990692566,0.565101292103615,125,0.0200502438893769,5,0,"Não significativa"
"14740000",0.204875960946083,8.1181526184082e-05,0.102846595379684,0.431890534971444,112,0.0248177065547544,11,4,"Positiva"
"14750000",0.155688628554344,0.00275051593780518,0.116768201001193,0.392803854355809,124,0.0207212444018104,6,0,"Positiva"
"14845000",0.100248135626316,0.0634872913360596,0.138084483870968,0.508949681119129,112,0.0095937491736559,8,1,"Não significativa"
"14850000",-0.168997675180435,0.00266741379164159,-0.428609419275138,0.15020930912218,32,0.123088004832716,1,0,"Negativa"
"15030000",-0.144425436854362,0.00547603704035282,-82.1744494912044,0.255494232027123,140,0.213236027379812,3,0,"Negativa"
"15040000",0.207299679517746,6.67572021484375e-05,15.02372667635,0.286523504192785,38,0.204781920514403,0,0,"Positiva"
"15042000",0.475905328989029,0,0.112999118984382,8.29180032877674e-07,85,1.43886078983895e-09,7,0,"Positiva"
"15050000",0.0390488617122173,0.421884298324585,-0.0262969233758559,0.136950209396947,125,0.0136958562840931,8,0,"Não significativa"
"15120001",0.0174520052969456,0.720095276832581,-0.018771084190029,0.701687225861188,49,0.580656046320959,7,0,"Não significativa"
"15124009",-0.338919907808304,1.4414649161798e-11,-0.150740279110178,0.000782537912385319,101,0.000173959490911774,6,0,"Negativa"
"15130000",-0.159685850143433,0.00100942410062999,-0.495815307995469,0.0507708568914141,125,0.0404083671409845,11,0,"Negativa"
"15150000",-0.0638088956475258,0.189138174057007,-0.528051853628233,0.196819196527007,126,0.112969002227237,8,0,"Não significativa"
"15200000",-0.170484274625778,0.000447602418716997,-1.90940597497063,0.068970038258439,126,0.102167836689181,11,0,"Negativa"
"15200010",-0.246778711676598,6.48661225568503e-05,-5.58711470046082,0.0208142422133671,78,0.0732398685563273,3,0,"Negativa"
"15248010",0.0660994723439217,0.173731446266174,-0.0135967693760358,0.72851738251378,149,0.518740396825034,13,0,"Não significativa"
"15250000",-0.17779229581356,0.000251408113399521,-7.35335701441003,0.107467088722228,114,0.0928358458542033,7,2,"Negativa"
"15250001",-0.222663357853889,3.72755384887569e-05,-12.3180089083163,0.0410802655874566,102,0.0684380636430688,7,1,"Negativa"
"15318000",-0.318279564380646,3.74162478777862e-09,-35.2105264569781,0.011405301000895,55,0.0638483591905334,8,0,"Negativa"
"15324000",-0.0540037229657173,0.282332122325897,-0.104189053912414,0.205649833545986,161,0.328265071961709,7,0,"Não significativa"
"15326010",0.0860513523221016,0.143852949142456,-0.787692661862274,0.227111698414216,30,0.331736958412825,9,0,"Não significativa"
"15360000",-0.0274509806185961,0.658267140388489,-33.3642902566608,0.161661777439114,43,0.252809073390761,5,0,"Não significativa"
